first second position
Capana01g004137 Solyc08g005900.2.1 284622603
Capana01g004138 Solyc08g005900.2.1 284627948.5
Capana01g004139 Solyc08g005900.2.1 284645914
Capana01g004141 Solyc08g005890.2.1 284692793.5
Capana01g004142 Solyc03g044120.1.1 284696475
Capana01g004145 Solyc02g094520.2.1 284766261
Capana01g004146 Solyc08g005890.2.1 284828283.5
Capana01g004147 Solyc08g005890.2.1 284834576.5
Capana01g004148 Solyc08g005890.2.1 284967998.5
Capana01g004149 Solyc08g005890.2.1 285044748
Capana01g004150 Solyc08g005890.2.1 285086525
Capana01g004151 Solyc01g010970.2.1 285154955
Capana01g004152 Solyc08g005890.2.1 285228799.5
Capana01g004153 Solyc08g005890.2.1 285298916.5
Capana01g004156 Solyc08g005890.2.1 285365464.5
Capana01g004157 Solyc08g005890.2.1 285453135.5
Capana01g004158 Solyc09g008510.1.1 285458880
Capana01g004161 Solyc08g005890.2.1 285495462.5
Capana01g004165 Solyc12g062880.1.1 285674770.5
Capana01g004166 Solyc06g010080.1.1 285677673.5
Capana01g004167 Solyc08g005870.1.1 285917772
Capana01g004168 Solyc04g054350.1.1 285941107.5
Capana01g004171 Solyc05g031600.1.1 286129939.5
Capana01g004172 Solyc08g005890.2.1 286145204
Capana01g004173 Solyc03g120670.2.1 286165462.5
Capana01g004174 Solyc08g005840.1.1 286188664.5
Capana01g004175 Solyc08g005850.1.1 286253912.5
Capana01g004176 Solyc08g005840.1.1 286292907.5
Capana01g004177 Solyc08g005840.1.1 286316741.5
Capana01g004178 Solyc08g005840.1.1 286380072.5
Capana01g004179 Solyc08g005850.1.1 286380667.5
Capana01g004180 Solyc08g005840.1.1 286419755.5
Capana01g004181 Solyc12g008900.1.1 286628026.5
Capana01g004182 Solyc12g008900.1.1 286635064
Capana01g004183 Solyc08g005860.2.1 286699795
Capana01g004184 Solyc08g074760.2.1 286710956.5
Capana01g004185 Solyc07g066300.2.1 286943874.5
Capana01g004186 Solyc08g013970.1.1 287230097
Capana01g004187 Solyc08g013970.1.1 287296941.5
Capana01g004188 Solyc08g007250.1.1 287326982.5
Capana01g004189 Solyc06g048910.1.1 287352206
Capana01g004191 Solyc08g013970.1.1 287447567.5
Capana01g004192 Solyc08g005840.1.1 287562784.5
Capana01g004193 Solyc08g005840.1.1 287656650
Capana01g004194 Solyc08g005820.1.1 287669275
Capana01g004195 Solyc08g005840.1.1 287679105
Capana01g004196 Solyc08g005830.1.1 287700156.5
Capana01g004197 Solyc08g022140.1.1 287830018.5
Capana01g004198 Solyc08g005830.1.1 287843257
Capana01g004199 Solyc08g005830.1.1 287846027.5
Capana01g004201 Solyc08g005800.2.1 287857644.5
Capana01g004203 Solyc08g081850.1.1 287967356
Capana01g004204 Solyc08g081840.2.1 287970399
Capana01g004205 Solyc08g081850.1.1 287999830
Capana01g004206 Solyc10g039430.1.1 288149778
Capana01g004207 Solyc01g057960.1.1 288170856
Capana01g004209 Solyc08g005780.2.1 288228552.5
Capana01g004210 Solyc05g015800.2.1 288234485.5
Capana01g004211 Solyc05g015800.2.1 288257560
Capana01g004212 Solyc08g005770.2.1 288274449
Capana01g004213 Solyc05g015800.2.1 288319763.5
Capana01g004214 Solyc08g005770.2.1 288397123
Capana01g004216 Solyc03g116170.2.1 288404739
Capana01g004217 Solyc08g005770.2.1 288418285
Capana01g004218 Solyc08g005770.2.1 288435272
Capana01g004219 Solyc01g007630.2.1 288459732
Capana01g004220 Solyc08g005770.2.1 288482926
Capana01g004222 Solyc08g005760.1.1 288503860.5
Capana01g004223 Solyc08g005710.2.1 288545558.5
Capana01g004225 Solyc08g005660.1.1 288643078.5
Capana01g004226 Solyc12g036320.1.1 288660806.5
Capana01g004227 Solyc08g005630.2.1 288693380.5
Capana01g004228 Solyc01g010090.1.1 288712039
Capana01g004230 Solyc08g005610.2.1 288785752.5
Capana01g004233 Solyc05g005830.2.1 289321065.5
Capana01g004234 Solyc08g005590.2.1 289344392.5
Capana01g004235 Solyc08g005580.2.1 289349989
Capana01g004236 Solyc08g005570.2.1 289383567.5
Capana01g004237 Solyc07g009490.2.1 289388846
Capana01g004238 Solyc11g007170.1.1 289487898.5
Capana01g004239 Solyc07g009520.1.1 289534662
Capana01g004240 Solyc07g018010.2.1 289625855.5
Capana01g004243 Solyc07g009460.2.1 290543733.5
Capana01g004244 Solyc07g009460.2.1 290562672
Capana01g004246 Solyc02g021790.1.1 291257163
Capana01g004247 Solyc05g007000.2.1 292130743
Capana01g004248 Solyc10g081880.1.1 292470643
Capana01g004249 Solyc07g018070.2.1 292691917.5
Capana01g004250 Solyc07g017770.2.1 292835317
Capana01g004252 Solyc09g005520.2.1 293296560.5
Capana01g004253 Solyc09g005480.2.1 293297339
Capana01g004255 Solyc08g005560.2.1 293433482
Capana01g004257 Solyc08g005310.2.1 293505630.5
Capana01g004258 Solyc08g005310.2.1 293509657
Capana01g004259 Solyc08g005420.2.1 293515927.5
Capana01g004260 Solyc05g009560.2.1 293518051
Capana01g004261 Solyc12g020050.1.1 293521539.5
Capana01g004263 Solyc08g005420.2.1 293523051.5
Capana01g004264 Solyc04g007760.2.1 293646819
Capana01g004265 Solyc08g005550.2.1 293686743.5
Capana01g004268 Solyc08g005540.1.1 293727336
Capana01g004269 Solyc08g005520.2.1 293762830.5
Capana01g004270 Solyc05g008150.2.1 293783017
Capana01g004272 Solyc02g091570.1.1 293836677.5
Capana01g004273 Solyc08g005500.2.1 293850424
Capana01g004274 Solyc08g005500.2.1 293854003.5
Capana01g004275 Solyc08g005500.2.1 293855277
Capana01g004276 Solyc08g005500.2.1 293855720.5
Capana01g004278 Solyc08g005420.2.1 293859484.5
Capana01g004279 Solyc08g042130.2.1 294295556.5
Capana01g004280 Solyc07g026830.1.1 294394052
Capana01g004281 Solyc08g005490.2.1 294839387
Capana01g004282 Solyc09g072730.1.1 294846925
Capana01g004283 Solyc08g005490.2.1 294861348.5
Capana01g004284 Solyc08g005470.2.1 294970681.5
Capana01g004285 Solyc08g005460.2.1 295003655
Capana01g004286 Solyc08g005450.1.1 295024300
Capana01g004287 Solyc08g005440.2.1 295032781.5
Capana01g004288 Solyc08g005430.2.1 295048673
Capana01g004289 Solyc08g005280.1.1 295087656.5
Capana01g004290 Solyc08g005290.2.1 295092923.5
Capana01g004291 Solyc08g005290.2.1 295103160
Capana01g004292 Solyc06g066320.2.1 295117799
Capana01g004293 Solyc08g005300.1.1 295129880
Capana01g004296 Solyc01g103450.2.1 295670643.5
Capana01g004297 Solyc08g005400.2.1 295678246
Capana01g004298 Solyc08g005410.2.1 295691617.5
Capana01g004299 Solyc08g005420.2.1 295723001
Capana01g004300 Solyc08g005420.2.1 295738302
Capana01g004301 Solyc08g005280.1.1 295745205.5
Capana01g004302 Solyc08g005310.2.1 295767447.5
Capana01g004303 Solyc08g005340.1.1 295786931.5
Capana01g004304 Solyc08g013770.2.1 295834638.5
Capana01g004305 Solyc08g005420.2.1 295841505
Capana01g004306 Solyc08g005420.2.1 295843975.5
Capana01g004307 Solyc08g005420.2.1 295849127
Capana01g004308 Solyc08g005370.1.1 295867071
Capana01g004309 Solyc08g005370.1.1 295871195
Capana01g004310 Solyc08g005370.1.1 295874723
Capana01g004311 Solyc08g005390.1.1 295876504.5
Capana01g004312 Solyc08g005240.1.1 295963259
Capana01g004313 Solyc08g005260.1.1 295982477.5
Capana01g004314 Solyc08g005270.2.1 296009257
Capana01g004315 Solyc06g009970.2.1 296037338.5
Capana01g004316 Solyc08g005420.2.1 296044827.5
Capana01g004317 Solyc08g005420.2.1 296045549
Capana01g004319 Solyc10g081910.1.1 296099810
Capana01g004321 Solyc05g009560.2.1 296108090
Capana01g004322 Solyc08g005890.2.1 296156535.5
Capana01g004323 Solyc08g005170.2.1 296222573
Capana01g004324 Solyc08g005190.2.1 296228829.5
Capana01g004325 Solyc08g005200.2.1 296238237
Capana01g004328 Solyc08g005150.2.1 296297036.5
Capana01g004329 Solyc05g044490.2.1 296308985.5
Capana01g004330 Solyc01g059760.1.1 296311439
Capana01g004331 Solyc08g076670.2.1 296322716
Capana01g004332 Solyc08g005130.1.1 296347259
Capana01g004334 Solyc08g005890.2.1 296456166.5
Capana01g004335 Solyc09g074950.2.1 296516122.5
Capana01g004337 Solyc01g017490.1.1 296574265.5
Capana01g004338 Solyc08g005100.2.1 296585282
Capana01g004339 Solyc08g005090.1.1 296631200.5
Capana01g004340 Solyc08g005070.2.1 296674673.5
Capana01g004341 Solyc08g005080.1.1 296695365
Capana01g004343 Solyc08g023360.1.1 297009009.5
Capana01g004345 Solyc08g005080.1.1 297166527.5
Capana01g004347 Solyc12g009910.1.1 297180543.5
Capana01g004349 Solyc03g031910.2.1 297258255
Capana01g004350 Solyc10g047480.1.1 297281663.5
Capana01g004351 Solyc08g005070.2.1 297300496
Capana01g004352 Solyc08g005050.2.1 297341565
Capana01g004353 Solyc08g005040.1.1 297354088
Capana01g004354 Solyc08g005030.1.1 297356904
Capana01g004355 Solyc08g005020.2.1 297384745.5
Capana01g004356 Solyc01g095990.2.1 297396351
Capana01g004357 Solyc08g005010.2.1 297415768.5
Capana01g004358 Solyc08g077010.1.1 297450140.5
Capana01g004359 Solyc08g006990.1.1 297518995.5
Capana01g004360 Solyc08g006980.2.1 297533106.5
Capana01g004361 Solyc08g006970.2.1 297544609.5
Capana01g004362 Solyc08g006960.2.1 297564750.5
Capana01g004364 Solyc01g106250.2.1 297631396
Capana01g004365 Solyc08g007030.2.1 297657480
Capana01g004366 Solyc08g007010.2.1 297665725
Capana01g004367 Solyc08g007000.2.1 297675647
Capana01g004368 Solyc08g007060.2.1 297721111
Capana01g004369 Solyc08g007080.2.1 297730629.5
Capana01g004370 Solyc08g007240.2.1 297819365.5
Capana01g004371 Solyc00g056680.1.1 297859767
Capana01g004372 Solyc08g007220.2.1 297871227.5
Capana01g004373 Solyc08g007210.2.1 297911438
Capana01g004374 Solyc08g007200.2.1 297921956
Capana01g004375 Solyc08g007190.2.1 297940520
Capana01g004377 Solyc08g007170.1.1 297956858
Capana01g004378 Solyc06g083870.2.1 297966085.5
Capana01g004380 Solyc08g007150.1.1 298460031.5
Capana01g004381 Solyc08g007110.2.1 298488670
Capana01g004382 Solyc08g007100.2.1 298503844.5
Capana01g004383 Solyc08g007100.2.1 298506875.5
Capana01g004384 Solyc08g077330.2.1 298513964
Capana01g004385 Solyc08g013960.1.1 298576228
Capana01g004386 Solyc08g013960.1.1 298587261
Capana01g004387 Solyc08g013970.1.1 298602328.5
Capana01g004388 Solyc08g074680.2.1 298774972
Capana01g004389 Solyc08g007310.2.1 298846168
Capana01g004390 Solyc08g007320.2.1 298856000
Capana01g004391 Solyc08g007310.2.1 298914214
Capana01g004392 Solyc08g013970.1.1 298947642.5
Capana01g004393 Solyc08g007250.1.1 298949644
Capana01g004395 Solyc06g048910.1.1 299103151
Capana01g004396 Solyc08g007340.2.1 299120426
Capana01g004397 Solyc08g007360.2.1 299152396
Capana01g004398 Solyc08g007370.2.1 299168814
Capana01g004399 Solyc08g007380.2.1 299190455.5
Capana01g004400 Solyc08g007390.2.1 299201734.5
Capana01g004401 Solyc08g007400.2.1 299209011.5
Capana01g004402 Solyc08g007410.2.1 299225448.5
Capana01g004403 Solyc08g007430.1.1 299286885
Capana01g004406 Solyc11g005060.1.1 299374938
Capana01g004407 Solyc09g005480.2.1 299510027
Capana01g004408 Solyc08g007490.2.1 299515440.5
Capana01g004409 Solyc08g007530.2.1 299532291
Capana01g004410 Solyc08g079260.2.1 299559602.5
Capana01g004411 Solyc08g007480.1.1 299580880
Capana01g004412 Solyc08g007490.2.1 299586303
Capana01g004413 Solyc08g068220.2.1 299614564.5
Capana01g004414 Solyc08g007510.2.1 299620771
Capana01g004415 Solyc08g007520.2.1 299626614.5
Capana01g004416 Solyc08g007560.1.1 299652951.5
Capana01g004418 Solyc02g072470.2.1 299687751
Capana01g004419 Solyc02g072470.2.1 299690202
Capana01g004422 Solyc08g079140.1.1 299705296
Capana01g004423 Solyc08g007440.1.1 299710016.5
Capana01g004424 Solyc08g007450.1.1 299724704.5
Capana01g004425 Solyc08g007460.2.1 299733628
Capana01g004426 Solyc08g007700.1.1 299756557
Capana01g004427 Solyc08g007680.1.1 299760823.5
Capana01g004428 Solyc08g007680.1.1 299765957.5
Capana01g004429 Solyc08g007670.1.1 299778846
Capana01g004430 Solyc08g007600.1.1 299793381
Capana01g004431 Solyc08g007600.1.1 299801872
Capana01g004433 Solyc08g007600.1.1 299824963
Capana01g004434 Solyc08g007610.1.1 299825814.5
Capana01g004435 Solyc08g007590.2.1 299842382
Capana01g004436 Solyc08g007680.1.1 299866705.5
Capana01g004437 Solyc08g007690.1.1 299870985.5
Capana01g004438 Solyc08g007680.1.1 299872382
Capana01g004439 Solyc08g007770.2.1 299925532
Capana01g004440 Solyc08g007730.2.1 299940375
Capana01g004441 Solyc08g007790.2.1 299958298.5
Capana01g004442 Solyc08g007800.2.1 299967185
Capana01g004443 Solyc08g007800.2.1 299971051.5
Capana01g004444 Solyc08g007820.1.1 299988634
Capana01g004445 Solyc08g007830.1.1 299993099
Capana01g004446 Solyc08g007820.1.1 299996180.5
Capana01g004447 Solyc08g007820.1.1 299999461
Capana01g004448 Solyc08g007840.1.1 300008420.5
Capana01g004449 Solyc08g007840.1.1 300015843.5
Capana01g004450 Solyc08g007970.2.1 300116600
Capana01g004451 Solyc08g007990.2.1 300131351
Capana01g004452 Solyc08g008000.1.1 300137659.5
Capana01g004453 Solyc05g015820.2.1 300157120
Capana01g004454 Solyc05g053200.1.1 300173725.5
Capana01g004455 Solyc08g008070.1.1 300226102.5
Capana01g004456 Solyc08g008050.2.1 300240098
Capana01g004457 Solyc08g008040.2.1 300249662.5
Capana01g004458 Solyc08g008030.2.1 300270697.5
Capana01g004459 Solyc08g008020.1.1 300275745.5
Capana01g004460 Solyc08g008010.2.1 300284750
Capana01g004461 Solyc08g008240.2.1 300301111
Capana01g004462 Solyc11g030390.1.1 300306892
Capana01g004463 Solyc08g008250.1.1 300313322.5
Capana01g004464 Solyc07g045290.2.1 300320414.5
Capana01g004465 Solyc08g008160.2.1 300646758
Capana01g004466 Solyc08g008150.1.1 300655935
Capana01g004468 Solyc08g008130.2.1 300674787
Capana01g004469 Solyc08g008260.2.1 300730250.5
Capana01g004470 Solyc08g008270.2.1 300735596.5
Capana01g004471 Solyc08g008280.2.1 300739150.5
Capana01g004472 Solyc08g008280.2.1 300743744.5
Capana01g004473 Solyc08g008290.2.1 300758895
Capana01g004474 Solyc08g082210.2.1 300770540.5
Capana01g004475 Solyc08g008310.2.1 300787587
Capana01g004476 Solyc08g008320.2.1 300798415
Capana01g004477 Solyc08g008340.2.1 300812088
Capana01g004478 Solyc08g008350.2.1 300821964
Capana01g004480 Solyc08g008370.2.1 300842184
Capana01g004481 Solyc08g008490.2.1 300926351
Capana01g004482 Solyc08g008450.1.1 300939564
Capana01g004483 Solyc08g008430.2.1 300942613.5
Capana01g004485 Solyc08g008410.2.1 300961881.5
Capana01g004486 Solyc08g008620.2.1 300968301.5
Capana01g004487 Solyc08g008630.2.1 300975613
Capana01g004488 Solyc08g008650.1.1 300977992.5
Capana01g004489 Solyc08g008660.2.1 300979888.5
Capana01g004490 Solyc04g072280.2.1 300985669
Capana01g004491 Solyc12g055830.1.1 300989547
Capana01g004492 Solyc04g072280.2.1 301014364
Capana01g004493 Solyc08g013670.2.1 301016343.5
Capana01g004494 Solyc12g055830.1.1 301018497
